country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
Latin America & Caribbean,LCN,2016,93835317530.7462,193556155.198286,7.95711491992499,156262752.721128,6.10381284203353,5285772978074.74,1.65038994431573,7.57625759146028
Sri Lanka,LKA,2016,4591000000.0,2168000.0,26.312689143426,1448000.0,9.7902355265832,88012282205.8357,3.9588884659307,4.243
Luxembourg,LUX,2016,5606000000.0,1054000.0,4.74362569162515,1588000.0,2.25189785538821,62216885435.9488,0.290833333333317,6.669
"Macao SAR, China",MAC,2016,31155000000.0,30950000.0,90.1922046623701,1251000.0,9.36359433418886,45070808688.9611,2.36895749705898,1.939
Morocco,MAR,2016,7922000000.0,10677000.0,23.0328509444214,1864000.0,5.12256917182939,111572947004.917,1.63531114327064,9.3
Moldova,MDA,2016,344000000.0,121000.0,13.1132542980216,177000.0,7.45302807158477,7980917075.7748,6.35930898037932,1.557
Mexico,MEX,2016,20619000000.0,94853000.0,5.04846822205906,97372000.0,2.96768135272775,1112233497452.7,2.8217078474766,3.853
Mauritius,MUS,2016,1824000000.0,1307000.0,35.067754597232,260000.0,10.5735663151255,12594155464.4136,0.977675134718965,6.814
North America,NAC,2016,291480722526.511,206045484.375,10.2129776006334,194540598.852474,5.43723870097835,20339807652907.4,1.34517137635811,5.10520806642466
Netherlands,NLD,2016,19421800781.25,15828000.0,3.01279946168159,18152000.0,3.61654994487755,797163949289.885,0.316666666666743,6.007
Norway,NOR,2016,6285000000.0,5960000.0,4.82088305144799,8030000.0,13.1773801536831,370956547619.048,3.54999999999998,4.68
New Zealand,NZL,2016,9773000000.0,3494000.0,19.6295209522259,2611000.0,8.33710079416693,188898209220.167,0.646240284454524,5.147
OECD members,OED,2016,847291744905.13,1244329484.375,6.66619073174893,849355803.639504,5.44466044184925,48559828241457.3,0.443258157565783,6.43881695399011
Oman,OMN,2016,2324000000.0,3207000.0,7.47620632562284,5902000.0,8.46852483532658,75128738621.5865,1.10920805807027,3.266
Panama,PAN,2016,6283000000.0,2379000.0,24.9246885700145,1051000.0,5.30336359020266,59760858700.0,0.739734025300033,4.843
Peru,PER,2016,4288000000.0,4718000.0,9.98262682662538,2751000.0,6.2094171159433,191898104390.379,3.55717663556279,3.741
Philippines,PHL,2016,6289000000.0,5967000.0,8.50577184120883,5703000.0,11.4023608204035,318627003012.52,1.25369880080982,2.695
Poland,POL,2016,11922000000.0,80476000.0,5.04765251557016,44500000.0,3.82926060933351,473259583969.643,-0.664767331433961,6.141
Portugal,PRT,2016,17347000000.0,13359000.0,20.7049051395775,1941000.0,5.86770359810232,206305431241.638,0.607397074641719,11.068
Paraguay,PRY,2016,356000000.0,4318000.0,2.60347386859324,1503000.0,4.53112163642863,36089700222.9461,4.08682280577241,5.255
Post-demographic dividend,PST,2016,880103292404.246,1175947745.43724,6.93254464547225,825414522.098376,5.68251704431392,45784246912395.9,0.607397074641719,6.41260441349987
Romania,ROU,2016,2474000000.0,10223000.0,3.1475625381071,16128000.0,3.61281379801197,185290759248.844,-1.54479666813897,5.901
Russian Federation,RUS,2016,12822000000.0,24571000.0,3.85795074694915,31659000.0,10.39246805746,1276786350881.14,7.04244762954799,5.591
Saudi Arabia,SAU,2016,13438000000.0,20887000.0,6.68965397720977,27618000.0,8.90833014823207,666000000000.0,2.06884036053473,5.6
Singapore,SGP,2016,18944000000.0,16403000.0,3.60474019395056,9474000.0,5.42120102397963,319053943915.005,-0.532268739716253,4.08
El Salvador,SLV,2016,1161000000.0,2052000.0,16.896619671591,1804000.0,4.208154767125,24191430000.0,0.60404908699661,4.418
Slovak Republic,SVK,2016,2812000000.0,17376000.0,3.37579637191515,3095000.0,2.96759884935808,90347173228.6356,-0.520010196278266,9.679
Slovenia,SVN,2016,2717899902.34375,3397000.0,7.82108273459792,5408000.0,4.80079780556138,44290685824.0682,-0.054999541670474,8.0
Eswatini,SWZ,2016,13199999.8092651,1279000.0,0.77873815805921,1789000.0,1.99986633928334,3705918654.13708,7.8472745908568,22.718
Seychelles,SYC,2016,505000000.0,333000.0,31.5950159416631,68000.0,5.68110605934886,1568513348.14463,-1.01548191697626,3.965
Europe & Central Asia (IDA & IBRD countries),TEC,2016,85964198034.1434,274218218.147916,7.66665399058377,181773707.044354,6.34490119314918,3490883944149.38,1.19887282892589,7.45458029833486
Thailand,THA,2016,48459000000.0,32530000.0,17.4769422746326,8204000.0,5.09305395074231,413366349747.508,0.188149704448234,0.688
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,76695528986.0043,165767000.0,7.37863765004329,154854095.3415,6.03450150154708,5056165834541.36,2.53781710390567,7.66517827869882
Tunisia,TUN,2016,1706000000.0,5724000.0,10.095192732395,1830000.0,3.83250576845671,44360072680.4476,3.62939937384381,15.557
Turkiye,TUR,2016,26505000000.0,30907000.0,12.9910550177674,7892000.0,2.60694514343231,869682881593.041,7.7751341532833,10.899
Ukraine,UKR,2016,1723000000.0,13734000.0,3.74500086941401,25226000.0,12.0203579802139,93355869403.9223,13.9127101997797,9.35
Uruguay,URY,2016,2396000000.0,3632000.0,15.4448463159246,1715000.0,8.66786682364557,57480788390.2581,9.6394134763508,7.841
United States,USA,2016,228549000000.0,175261484.375,10.199328461316,141526000.0,5.42737249957266,18804913000000.0,1.26158320570536,4.869
Uzbekistan,UZB,2016,579000000.0,2027000.0,5.48819489189605,3848000.0,12.6510511148089,86138288644.171,8.13088669523606,5.16
Albania,ALB,2017,2050000000.0,5118000.0,49.4715628231146,5186000.0,24.0589869528205,13019726211.7369,1.98666133171199,13.616
Armenia,ARM,2017,1224000000.0,1495000.0,27.7525101092655,1482000.0,21.542413329103,11527458709.0158,0.969553268816138,17.705
Australia,AUS,2017,43975000000.0,8815000.0,14.8312093742564,10932000.0,13.7080169028113,1325582658156.54,1.94864740944527,5.592
Austria,AUT,2017,22424000000.0,29460000.0,9.95494757378325,11491000.0,6.04322611224346,414926138132.691,2.08126911385587,5.561
Azerbaijan,AZE,2017,3214000000.0,2697000.0,16.1991901614566,4109000.0,16.386956193334,40866627351.9817,12.9359184187335,5.0
Belgium,BEL,2017,9636000000.0,8385000.0,2.30439193938752,12142000.0,4.31947298125169,500908767351.53,2.12597086002607,7.09
Bulgaria,BGR,2017,4663000000.0,11596000.0,11.700003186576,6228000.0,5.50160855531038,59309748166.1179,2.06159619443141,6.164
Belarus,BLR,2017,1124500000.0,11060000.0,3.07279056930652,9209000.0,2.96476532594608,54725302249.8088,6.03183725177793,5.648
Bolivia,BOL,2017,928000000.0,1109000.0,9.67796798022094,997000.0,8.4764424845446,37508642165.3366,2.8227580554717,3.655
Brazil,BRA,2017,6175000000.0,6589000.0,2.45763404036542,10610000.0,9.76315724124417,2063514977334.32,3.44637335032669,12.792
Central Europe and the Baltics,CEB,2017,58829311855.6386,293799709.735875,6.48631193125825,119458000.0,3.8439215564118,1467424389927.92,2.0759355367385,5.28452618235401
Switzerland,CHE,2017,20399000000.0,11133000.0,4.46099046907445,22481000.0,5.38236357566571,695200833086.499,0.533787839825897,4.797
Chile,CHL,2017,4115000000.0,7621000.0,5.26903793030906,4367000.0,4.05810190554865,276154259987.103,2.18271846868519,7.257
Colombia,COL,2017,5899000000.0,4056000.0,11.9602679643097,4017000.0,8.8424961849426,311866875156.879,4.31431325695011,9.086
Costa Rica,CRI,2017,3758000000.0,3231000.0,19.3627805381231,1150000.0,6.9523909303104,60516044656.5206,1.62590692991732,7.729
Cyprus,CYP,2017,3274000000.0,3750000.0,19.2582903298622,1407000.0,8.06162667266936,22946570628.7576,0.531766496174467,11.155
Czechia,CZE,2017,7695000000.0,34701000.0,4.43001017062022,6775000.0,3.5240939502361,221563575696.217,2.4505339846014,2.893
Germany,DEU,2017,55750000000.0,37452000.0,3.48803033805185,92402000.0,7.29270384150053,3763092263752.95,1.50949485109628,3.781
Denmark,DNK,2017,8508000000.0,30736000.0,4.62423721590235,8087000.0,6.03414586767873,331610593961.988,1.14713216957602,5.833
Dominican Republic,DOM,2017,7184000000.0,7296000.0,37.8276483039692,522000.0,4.46740458051546,79998046305.79,3.27955694678546,5.832
Algeria,DZA,2017,171000000.0,2451000.0,0.453811508259686,5058000.0,1.05186985792517,189880896903.073,5.59111590961664,12.0
Europe & Central Asia (excluding high income),ECA,2017,77226677470.1218,149456827.794733,11.337204413041,153450258.678131,5.61930287032608,1494523919239.57,4.60357355778866,9.01799662973678
Europe & Central Asia,ECS,2017,531628546557.157,1112981075.45227,5.82569178438243,682564892.562025,5.78755743724441,21765864936203.9,1.91558846458258,7.48828299159663
Ecuador,ECU,2017,2018000000.0,1806000.0,8.95682150051341,1347000.0,6.35484345602454,104467486000.0,0.417335588666825,3.836
Euro area,EMU,2017,326730490336.465,617852000.0,5.75170381021479,311204000.0,5.55836903190866,12839881576234.5,1.37503641525339,9.06619559634617
Estonia,EST,2017,2124000000.0,6145000.0,10.390325466954,1279000.0,7.14761177482547,27469461919.1189,3.41723549488054,5.807
European Union,EUU,2017,395733644219.927,910869000.0,5.6875098617618,431349338.134929,5.3658907852835,14870065692850.4,1.42910743319306,8.12801281124539
Finland,FIN,2017,5210000000.0,3180000.0,5.37280002400941,10480000.0,7.02404497165413,253846138440.0,0.754015047084346,8.64
France,FRA,2017,67717000000.0,207274000.0,8.1987360688008,44265000.0,6.3611247320917,2588868323334.71,1.03228275064662,9.41
Georgia,GEO,2017,2971000000.0,6483000.0,39.2987685689823,3851000.0,9.12796296054006,16473125375.0684,6.03531725272117,13.939
Greece,GRC,2017,19139000000.0,30161000.0,27.3006409111598,7685000.0,4.60696749784223,200381103984.298,1.12125452031419,21.414
Guatemala,GTM,2017,1217599975.58594,2120000.0,9.18896047372452,1328000.0,5.39729068381948,71653754066.2763,4.42453655182538,2.462
High income,HIC,2017,1059774547836.21,1453128423.16718,6.59776839025893,982228992.375895,5.87497566321587,53443174098147.7,1.58734107634072,5.63120519296578
"Hong Kong SAR, China",HKG,2017,38170000000.0,58472000.0,5.92190355209154,91304000.0,3.95990371867227,341273289534.466,1.49387243939522,3.124
Honduras,HND,2017,610000000.0,2144000.0,8.32758058327807,727000.0,4.76351503479038,23136247990.5977,3.93436084442044,5.528
Croatia,HRV,2017,10534000000.0,59238000.0,37.5700291981091,2597000.0,5.13830654635478,56186190437.9959,1.12937210282347,11.208
Hungary,HUN,2017,8448000000.0,54962000.0,6.85785437468792,20297000.0,2.67642039268779,143112196040.326,2.34824281150154,4.156
Indonesia,IDN,2017,14691000000.0,14040000.0,7.56448547148604,8856000.0,5.98822379714594,1015618744168.08,3.80879806953157,3.783
Ireland,IRL,2017,14294000000.0,10338000.0,3.18504234821787,8171000.0,1.81461754010238,348532394023.595,0.362173038229378,6.713
Israel,ISR,2017,7602000000.0,3863000.0,7.26079352966066,7597000.0,9.18295700413821,357227098125.658,0.25941497450575,4.14
Italy,ITA,2017,46719000000.0,89931000.0,7.85324273783386,60042000.0,6.43596193285507,1970720904584.71,1.22653316645812,11.211
Jordan,JOR,2017,5549000000.0,4565000.0,38.8038136135762,1592000.0,6.49428625583144,41608435915.493,3.32389447576097,18.12
Japan,JPN,2017,36978000000.0,28691000.0,4.22357825807153,17889000.0,3.07610645439463,4930837369151.42,0.484199796126385,2.822
Kazakhstan,KAZ,2017,2356000000.0,7701000.0,4.20907085889854,10261000.0,6.54774450496275,166805788827.233,7.44266321306792,4.9
Kyrgyz Republic,KGZ,2017,480000000.0,4568000.0,18.6549761426103,4446000.0,8.31490585541971,7702938379.42036,3.1753098637994,2.655
Cambodia,KHM,2017,4024000000.0,5602000.0,25.4170914977936,1752000.0,5.03653374714765,29355665909.7905,2.91263557371478,0.141
"Korea, Rep.",KOR,2017,17173000000.0,13336000.0,2.56309033501664,26496000.0,5.80845370846327,1623074183501.9,1.94433230786366,3.653
Latin America & Caribbean (excluding high income),LAC,2017,75265640563.8095,165093000.0,6.48160616665512,149322519.581283,6.42330709214429,5012882938385.35,3.27955694678546,8.0972242538636
Lao PDR,LAO,2017,655000000.0,3869000.0,11.5852990699344,3049000.0,13.7093934964249,17071155481.4994,0.825478607568026,3.269
Latin America & Caribbean,LCN,2017,98412826249.6212,202720683.376421,7.62994203843493,157876705.173055,6.29515788003795,5869256493740.25,2.19201010962985,7.92615747272486
Sri Lanka,LKA,2017,5083000000.0,2248000.0,26.6346247610369,1439000.0,9.48379308731092,94376237797.2367,7.70413767850602,4.046
Luxembourg,LUX,2017,5472000000.0,1046000.0,4.26916915222136,2346000.0,2.53659570102402,65712180342.9836,1.73079959118887,5.523
"Macao SAR, China",MAC,2017,36595000000.0,32611000.0,90.1882370599245,1391000.0,9.82234057411963,50383871120.8733,1.22812404052816,1.987
Moldova,MDA,2017,442000000.0,145000.0,14.1693461263508,229000.0,7.07112246625865,9514404016.20949,6.57022997455605,1.586
Mexico,MEX,2017,22467000000.0,99349000.0,5.01662926638973,94274000.0,2.90041233521791,1190721475906.0,6.04145724018986,3.419
Mauritius,MUS,2017,2005000000.0,1371000.0,37.1875308050558,283000.0,10.2936479716104,13713506130.6081,3.66699702675916,6.752
North America,NAC,2017,298204194729.914,206060750.0,9.77810915706132,203037153.631281,5.44562816539353,21268509960244.1,1.86349706609469,4.58131211179329
Netherlands,NLD,2017,21844699218.75,17924000.0,3.02143962511216,20763000.0,3.52736130317057,848233537845.884,1.38145871407206,4.837
Norway,NOR,2017,6565000000.0,6252000.0,4.54882378353528,8170000.0,13.4104791010887,401745275035.261,1.87510059552554,4.164
Nepal,NPL,2017,712000000.0,940000.0,29.2949020019005,1197000.0,7.49339114502705,28971588940.364,3.62709610696607,10.66
New Zealand,NZL,2017,10594000000.0,3723000.0,18.9828383579008,2853000.0,8.32528535122736,206566916732.292,1.85078767452536,4.736
OECD members,OED,2017,907571275803.942,1299260750.0,6.54128398048361,897596488.452157,5.42643568322532,50712039895145.1,1.82264336059063,5.92150927886622
Panama,PAN,2017,6827000000.0,2517000.0,25.1443277109657,869000.0,4.198888268561,64327688800.0,0.875585918759878,5.461
Peru,PER,2017,4439000000.0,4992000.0,8.60798529377611,2875000.0,6.09181903892852,211007984080.911,2.99490045809443,3.691
Poland,POL,2017,13925000000.0,83804000.0,5.08228372464789,46700000.0,3.63535323129646,528356676667.211,2.0759355367385,4.867
Portugal,PRT,2017,21586000000.0,15432000.0,22.6599762949349,2195000.0,5.99384656122454,220862990767.229,1.36861411643472,8.869
Paraguay,PRY,2017,399000000.0,4744000.0,2.61412211122524,1548000.0,4.13124673798176,38997129473.5558,3.60247741348943,6.138
Post-demographic dividend,PST,2017,934170637887.963,1223167398.08182,6.76896555995843,874808571.412498,5.66060294073493,47755722593425.5,1.73079959118887,5.85313267368984
Romania,ROU,2017,3553000000.0,10926000.0,3.98408211415776,19953000.0,5.24430009863523,210147385855.419,1.3390212110439,4.927
Russian Federation,RUS,2017,14938000000.0,24390000.0,3.63912924879851,39629000.0,10.8737084644597,1574199360089.0,3.68332944412233,5.238
Saudi Arabia,SAU,2017,15020000000.0,18607000.0,6.26113901615019,28748000.0,9.46632512169085,714994666666.667,-0.838194579675018,5.89
Singapore,SGP,2017,19891000000.0,17425000.0,3.37216364152209,9889000.0,4.9336242529459,343257164581.712,0.576260310166349,4.2
El Salvador,SLV,2017,1227000000.0,2247000.0,16.9833748808091,1871000.0,4.11073220726204,24979190000.0,1.0123540331558,4.385
Slovak Republic,SVK,2017,3024000000.0,15406000.0,3.35135026891795,3870000.0,2.92092499840308,95978130734.9766,1.31194588223228,8.142
Slovenia,SVN,2017,3055100097.65625,3991000.0,7.54870683612567,5410000.0,4.54782939505995,48153200134.6613,1.42910743319306,6.565
Seychelles,SYC,2017,585000000.0,382000.0,31.3750968329153,74000.0,5.08481033088034,1675370641.01416,2.85679575568437,3.715
Europe & Central Asia (IDA & IBRD countries),TEC,2017,101716945309.785,294608725.405586,7.68632202157594,204344687.053711,6.53705674349087,3922723280455.31,3.13106248590115,7.08916372433293
Togo,TGO,2017,245000000.0,514000.0,15.4224279993875,216000.0,2.72650452871454,6387422517.69225,-0.981889868943119,3.744
Thailand,THA,2017,57057000000.0,35592000.0,18.7285709345966,8963000.0,5.1159287831254,456356813536.764,0.665631893135106,0.83
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,81435539842.3973,175407000.0,7.10745587391183,156386723.314085,6.2170776367899,5634727349358.65,2.8227580554717,8.02826517049105
Turkiye,TUR,2017,31993000000.0,37970000.0,14.0117987640641,8887000.0,2.29750427966483,858988492853.742,11.1443110840765,10.919
Ukraine,UKR,2017,2019000000.0,14579000.0,3.74277028029067,27067000.0,12.0214395099541,112090505081.739,14.4383227488749,9.5
Uruguay,URY,2017,2924000000.0,4219000.0,17.3582904162077,1789000.0,9.14189462651207,65006039994.56,6.2180938256186,7.89
United States,USA,2017,233758000000.0,174291750.0,9.76238234904741,148045000.0,5.43677775594797,19612102000000.0,2.13011000365961,4.355
Uzbekistan,UZB,2017,835000000.0,2690000.0,6.72724217650887,5182000.0,12.7928438687305,69703222282.7278,13.8757425441634,5.83
World,WLD,2017,1681211087096.03,2248870723.88107,7.13343920297154,1934268135.44766,5.85178506172408,81712043350515.4,2.25427651934813,5.61356151201114
Samoa,WSM,2017,167000000.0,158000.0,59.9873552744121,55000.0,0.950797352654094,884844384.463214,1.74989677484705,9.4
Albania,ALB,2018,2306000000.0,5927000.0,48.195167982947,5415000.0,25.5314674703335,15379509891.7196,2.02805963071136,12.304
Armenia,ARM,2018,1358000000.0,1652000.0,27.5622585097933,1623000.0,19.9857190359168,12457940694.7395,2.52023382001638,10.589
Australia,AUS,2018,47327000000.0,9246000.0,14.4656698918506,11403000.0,13.6246946631098,1427809041019.44,1.91140094445691,5.3
Austria,AUT,2018,25413000000.0,30816000.0,10.0859157962054,11043000.0,5.91314424857211,452582294972.775,1.9983798142954,4.933
Azerbaijan,AZE,2018,2830000000.0,2850000.0,11.1018339663989,4908000.0,13.7901136634374,47112470051.7701,2.26854690373999,4.9
Belgium,BEL,2018,10319000000.0,9119000.0,2.28597339362071,13098000.0,4.58860659311641,542638913427.921,2.05316499865186,5.941
Bulgaria,BGR,2018,5061000000.0,12368000.0,11.6359780486734,6699000.0,5.37764364913927,66289266348.6504,2.81454473824829,5.211
Belarus,BLR,2018,1221000000.0,11502000.0,2.88872380393586,9326000.0,2.8302776816881,60031173807.7196,4.87230220550684,4.763
Bolivia,BOL,2018,948000000.0,1142000.0,9.11625589534539,1060000.0,8.14273304652224,40287647930.4761,2.27205987230155,3.519
Brazil,BRA,2018,6324000000.0,6621000.0,2.31171871170052,10628000.0,8.27766376051682,1916933898038.36,3.66485028376729,12.33
Central Europe and the Baltics,CEB,2018,64718122568.4512,301502122.473578,6.3905782251409,128530000.0,3.80617126093846,1657633874968.79,2.53445424186598,4.30700300384298
Switzerland,CHE,2018,21294000000.0,11715000.0,4.38886027719289,24572000.0,5.17652603326159,725568717468.001,0.936335464113563,4.713
Chile,CHL,2018,3911000000.0,6603000.0,4.65241781550272,4605000.0,3.59093985531259,295857562991.709,2.43488981353057,7.623
Colombia,COL,2018,6655000000.0,4397000.0,12.3873830529324,4368000.0,8.60451441043297,334198218098.276,3.24056932930569,9.36
Costa Rica,CRI,2018,4073000000.0,3313000.0,18.9608711422689,1079000.0,5.82626062356799,62420164991.5374,2.22111461526581,9.01
Cyprus,CYP,2018,3449000000.0,4024000.0,18.015195727117,1446000.0,8.35491022199959,25754001367.5448,1.43549119531759,8.504
Czechia,CZE,2018,8283000000.0,36268000.0,4.30866603509116,7390000.0,3.43587917678243,251992360762.236,2.14949494949493,2.246
Germany,DEU,2018,59446000000.0,38881000.0,3.43057659222288,108542000.0,6.9466567477384,4052008447223.53,1.73216879766942,3.384
Denmark,DNK,2018,9097000000.0,30801000.0,4.49513143884502,7475000.0,5.69267197024336,355293374912.393,0.813609467455631,5.131
Dominican Republic,DOM,2018,7561000000.0,7551000.0,37.7075260451732,514000.0,4.17178117639253,85555390139.118,3.56443426013508,5.861
Early-demographic dividend,EAR,2018,244161558291.944,350576700.187856,8.43657707105224,309760109.930838,5.15628282822049,11610507701898.7,3.95721831216162,7.02818090637003
Europe & Central Asia (excluding high income),ECA,2018,89044934207.6748,169084765.500036,11.5392981409605,165722068.044527,5.72498836955207,1468176944855.79,2.56572880132719,9.08499328576623
Europe & Central Asia,ECS,2018,584532109736.119,1157868194.79519,5.78371197731757,729507921.231368,5.68470116869369,23306311175509.3,2.02805963071136,6.97688297445699
Ecuador,ECU,2018,2279000000.0,2535000.0,8.97020800789137,1402000.0,5.79172287903565,107478962000.0,-0.224103246005552,3.53
Euro area,EMU,2018,356076161403.959,638607601.5625,5.70233860718129,338485601.5625,5.44768539432722,13867949267318.1,1.6892396580413,8.16123141639641
Estonia,EST,2018,2326000000.0,6033000.0,10.2265168981389,2069000.0,7.48137356346664,31222632740.7247,3.43632688420446,5.412
European Union,EUU,2018,431696488610.397,938485601.5625,5.63576627197735,461906449.256894,5.25009550425247,16091487781135.5,1.7386086198818,7.25392479665818
Finland,FIN,2018,5762000000.0,3224000.0,5.37693301025121,10480000.0,6.59925997533484,273869255596.078,1.08382098409305,7.361
France,FRA,2018,72518000000.0,211998000.0,8.02725985500953,48069000.0,6.3457880935388,2781576320884.39,1.85081508315502,9.018
Georgia,GEO,2018,3518000000.0,7203000.0,39.5431186389124,3698000.0,8.91481277731131,17902544880.6471,2.6152447139767,12.667
Greece,GRC,2018,21594000000.0,33072000.0,26.3766965912667,7961000.0,4.55695193033917,213298873494.394,0.62562141345364,19.179
Guatemala,GTM,2018,1235099975.58594,2406000.0,9.25094836368247,1538000.0,5.21962029231186,73328365862.4329,3.75186186704508,2.283
High income,HIC,2018,1147990968330.66,1491870217.10045,6.52037298712732,1016965040.25269,5.80025280870612,56793957781697.4,1.88110801380597,5.11677476151402
"Hong Kong SAR, China",HKG,2018,42313000000.0,65148000.0,6.21080205269722,92214000.0,3.88507395387148,361731070995.726,2.40613432046534,2.805
Honduras,HND,2018,601000000.0,2323000.0,8.36304800277512,703000.0,4.62441726502438,24067750760.499,4.34734937777528,5.648
Croatia,HRV,2018,11348000000.0,57668000.0,37.0168427315026,2980000.0,5.56367646553492,61668130122.5878,1.50012501041756,8.432
Hungary,HUN,2018,9618000000.0,57667000.0,7.15091285498882,22805000.0,2.53388667300048,160565642983.587,2.85024792594646,3.709
Indonesia,IDN,2018,17915000000.0,15810000.0,8.45318976671233,9468000.0,6.0239143754343,1042271532953.49,3.1983464156241,4.387
India,IND,2018,29143000000.0,17423000.0,5.42657307048889,26296000.0,4.0111352655606,2702929641648.74,3.9388264669163,7.652
Ireland,IRL,2018,15276000000.0,10926000.0,3.06833887331852,8643000.0,1.98304311885289,395461216460.418,0.471130713712916,5.741
Israel,ISR,2018,8048000000.0,4389000.0,7.17504780839199,8473000.0,9.14787645460406,375149611117.199,0.794075660242718,3.917
Italy,ITA,2018,51602000000.0,93228601.5625,7.8654790110826,61194601.5625,6.21764318685841,2099435266458.67,1.13748763600391,10.61
Jordan,JOR,2018,6221000000.0,4922000.0,41.2186677616231,1501000.0,6.51516269007142,43370860704.2254,4.46231108475481,18.257
Japan,JPN,2018,45276000000.0,31191000.0,4.86928999618968,18954000.0,3.02631599468822,5040880939324.86,0.989094598021848,2.467
Kazakhstan,KAZ,2018,2651000000.0,8789000.0,3.99576575701656,10646000.0,6.05925321046025,179339977690.485,6.16366247577751,4.85
Kyrgyz Republic,KGZ,2018,518000000.0,6947000.0,18.9436719036374,6839000.0,7.69462460366731,8271106235.41552,1.54266145238436,3.67
"Korea, Rep.",KOR,2018,23104000000.0,15347000.0,3.16517431474195,28696000.0,5.85650680363374,1725373496825.43,1.47583935002645,3.824
Latin America & Caribbean (excluding high income),LAC,2018,79006050569.6583,164604173.905129,6.33650555421063,138523410.944792,5.8223916378965,4870399736155.19,2.78235709149245,7.95428986934921
Latin America & Caribbean,LCN,2018,101815368841.855,201522429.427424,7.41809677623636,147336636.60313,5.73078742326948,5743189791995.49,2.32414485367921,7.94031904052061
Sri Lanka,LKA,2018,5608000000.0,2521000.0,27.6749773558156,1476000.0,9.26581828380392,94493871200.7869,2.135037737132,4.318
Luxembourg,LUX,2018,5642000000.0,1018000.0,4.03548024833655,2510000.0,2.52071495770835,71000359760.4611,1.5281952430738,5.589
"Macao SAR, China",MAC,2018,41478000000.0,35804000.0,90.9085774438829,1780000.0,10.5945132267728,55190661339.7796,3.00446293166938,1.834
Moldova,MDA,2018,500000000.0,160000.0,14.4823011797283,264000.0,6.85392379313043,11252353420.8798,3.04505397337071,1.196
Mexico,MEX,2018,23802000000.0,96497000.0,4.84466653434979,86280000.0,2.71220290175827,1256300182879.73,4.89935015356551,3.275
Mauritius,MUS,2018,2161000000.0,1431000.0,38.6891448213498,296000.0,8.80876043230072,14735695930.9727,3.21605383144579,6.427
North America,NAC,2018,308764195752.146,201364921.875,9.53469935063325,196550372.869661,5.67202924355847,22389071169783.0,2.3554044847046,4.10845194988275
Netherlands,NLD,2018,23919099609.375,18780000.0,2.95638671423773,20981000.0,3.28562768347078,929733599796.862,1.7034979474447,3.832
Norway,NOR,2018,7280000000.0,5688000.0,4.40232890303674,8110000.0,13.0483249515884,439788625883.8,2.76483134528788,3.801
New Zealand,NZL,2018,10961000000.0,3858000.0,18.8304192093837,3038000.0,7.8858480252394,211846555690.736,1.59829703801696,4.335
OECD members,OED,2018,984306024850.827,1331200523.4375,6.52674824211723,922286548.239529,5.39277617195923,53631765536033.4,1.93246812286359,5.48132313490449
Oman,OMN,2018,2874000000.0,3242000.0,6.20448011482535,5975000.0,9.01674951490824,91505851755.5267,0.889312370970404,1.8
Panama,PAN,2018,7139000000.0,2487000.0,25.227445595528,1020000.0,4.78241629517293,67316471200.0,0.761578359399944,5.313
Peru,PER,2018,4505000000.0,5384000.0,8.12450032618862,3078000.0,6.49918235870447,222597009739.235,1.50915423024742,3.492
Poland,POL,2018,15569000000.0,85946000.0,5.01287912937085,48600000.0,3.47329945020889,594616687350.017,1.81295156542679,3.835
Portugal,PRT,2018,24366000000.0,16186000.0,23.0386305147798,2486000.0,6.20408449889061,242092894542.888,0.993715683468326,6.994
Paraguay,PRY,2018,393000000.0,4183000.0,2.56738272535982,1266000.0,3.74968274816793,40225448340.6322,3.97561015740694,6.217
Post-demographic dividend,PST,2018,1011618616788.33,1257774889.54502,6.7605427568391,905881478.476755,5.60545283850218,50598120095740.8,1.7386086198818,5.3111928542982
Romania,ROU,2018,3879000000.0,11720000.0,3.83659411423118,21039000.0,5.59109678470357,243468683030.34,4.62548443137779,4.187
Russian Federation,RUS,2018,18735000000.0,24551000.0,3.68392450768582,41964000.0,11.2900783812185,1657328773461.31,2.87829723647884,4.871
South Asia,SAS,2018,39918000000.0,26712613.6296487,6.22875770023572,36499131.1668386,4.09685193265013,3534066859804.7,3.33139516437675,7.17426305978802
Saudi Arabia,SAU,2018,16974000000.0,17570000.0,5.38999879984986,27425000.0,8.58042655133968,846583733333.333,2.45814158007532,6.029
Sierra Leone,SLE,2018,39000000.0,66000.0,5.28496038226782,112000.0,3.82734632680849,6390514688.52816,16.0295447693699,3.193
El Salvador,SLV,2018,1370000000.0,2536000.0,18.109764027791,1788000.0,3.97621216774399,26020850000.0,1.09033000581892,4.006
Slovak Republic,SVK,2018,3318000000.0,15299000.0,3.28165125715574,4662000.0,2.82380429938544,106611673364.837,2.51403712883812,6.544
Slovenia,SVN,2018,3377500000.0,4425000.0,7.35091568881243,5409000.0,4.50911459018199,53689067639.9176,1.7386086198818,5.108
Seychelles,SYC,2018,611000000.0,405000.0,28.4800561120136,72000.0,4.89851097240139,1784313926.76807,3.70291839111568,3.528
